Temp_Up1_0.0-60.0C,A260nm_Up1_0.0-60.0C,Temp_Down1_60.0-0.0C,A260nm_Down1_60.0-0.0C,Temp_Up2_0.0-60.0C,A260nm_Up2_0.0-60.0C,Temp_Down2_60.0-0.0C,A260nm_Down2_60.0-0.0C
Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs,Temperature (C),Abs
29,0.185791241,31,0.198182896,29.20000076,0.192096334,30.79999924,0.198793243
29.10000038,0.186049351,30.89999962,0.198019006,29.29999924,0.192322913,30.70000076,0.198595514
29.20000076,0.186166352,30.79999924,0.197865822,29.39999962,0.19258647,30.60000038,0.198432947
29.29999924,0.186253233,30.70000076,0.197704849,29.5,0.192760409,30.5,0.198291419
29.39999962,0.186397715,30.60000038,0.197472675,29.60000038,0.193002371,30.39999962,0.19809591
29.5,0.186609682,30.5,0.197325375,29.70000076,0.193116035,30.29999924,0.197947079
29.60000038,0.186851594,30.39999962,0.197166713,29.79999924,0.193360483,30.20000076,0.197787141
29.70000076,0.186984436,30.29999924,0.196983506,29.89999962,0.193604012,30.10000038,0.197650153
29.79999924,0.187139014,30.20000076,0.196797864,30,0.193848295,30,0.197420112
29.89999962,0.187315183,30.10000038,0.196657453,30.10000038,0.19407881,29.89999962,0.197205924
30,0.187418072,30,0.196456713,30.20000076,0.194249612,29.79999924,0.197018383
30.10000038,0.187599462,29.89999962,0.196305608,30.29999924,0.194452737,29.70000076,0.196846767
30.20000076,0.187783936,29.79999924,0.19605158,30.39999962,0.194633787,29.60000038,0.196648348
30.29999924,0.187972662,29.70000076,0.195951836,30.5,0.194948559,29.5,0.196466947
30.39999962,0.188088329,29.60000038,0.195816857,30.60000038,0.195116347,29.39999962,0.196234864
30.5,0.188240192,29.5,0.195585773,30.70000076,0.195338291,29.29999924,0.196096696
30.60000038,0.188362303,29.39999962,0.195369845,30.79999924,0.19554022,29.20000076,0.195871641
30.70000076,0.188636703,29.29999924,0.195206991,30.89999962,0.195725826,29.10000038,0.195668442
30.79999924,0.188997068,29.20000076,0.195019121,31,0.195864021,29,0.195459764
30.89999962,0.189123227,29.10000038,0.19488072,31.10000038,0.19604789,28.89999962,0.195283248
31,0.189283566,29,0.19468037,31.20000076,0.196214425,28.79999924,0.195062822
31.10000038,0.189435366,28.89999962,0.194473238,31.29999924,0.19643682,28.70000076,0.194901905
31.20000076,0.189757342,28.79999924,0.194257719,31.39999962,0.196668435,28.60000038,0.194675958
31.29999924,0.190031862,28.70000076,0.194003355,31.5,0.196835784,28.5,0.194454208
31.39999962,0.190224416,28.60000038,0.193769987,31.60000038,0.197064265,28.39999962,0.194364666
31.5,0.190421472,28.5,0.19354734,31.70000076,0.197205183,28.29999924,0.194085479
31.60000038,0.19066588,28.39999962,0.193375711,31.79999924,0.197332329,28.20000076,0.193905154
31.70000076,0.190767368,28.29999924,0.193124832,31.89999962,0.197583163,28.10000038,0.193708162
31.79999924,0.190867849,28.20000076,0.192949759,32,0.197681437,28,0.193560274
31.89999962,0.19108226,28.10000038,0.192728883,32.09999847,0.197871002,27.89999962,0.193306322
32,0.191310524,28,0.192560376,32.20000076,0.198050753,27.79999924,0.193045523
32.09999847,0.191509012,27.89999962,0.192370622,32.29999924,0.1982511,27.70000076,0.192835348
32.20000076,0.191704692,27.79999924,0.192171702,32.40000153,0.198410803,27.60000038,0.192594811
32.29999924,0.191824899,27.70000076,0.191958498,32.5,0.198589884,27.5,0.192413091
32.40000153,0.192167533,27.60000038,0.19172813,32.59999847,0.198817765,27.39999962,0.192199577
32.5,0.192503238,27.5,0.191478188,32.70000076,0.198835999,27.29999924,0.191800466
32.59999847,0.19265949,27.39999962,0.191286358,32.79999924,0.199105147,27.20000076,0.191528452
32.70000076,0.192893152,27.29999924,0.191146584,32.90000153,0.199244859,27.10000038,0.191159999
32.79999924,0.193038907,27.20000076,0.190874026,33,0.19933557,27,0.190829367
32.90000153,0.193150645,27.10000038,0.190646606,33.09999847,0.199529733,26.89999962,0.190577529
33,0.193286998,27,0.190392801,33.20000076,0.199707042,26.79999924,0.190342789
33.09999847,0.193380788,26.89999962,0.190245223,33.29999924,0.199848881,26.70000076,0.190050698
33.20000076,0.193567562,26.79999924,0.190062479,33.40000153,0.200006927,26.60000038,0.189770016
33.29999924,0.193793124,26.70000076,0.189908246,33.5,0.200181395,26.5,0.18955937
33.40000153,0.19382725,26.60000038,0.189649656,33.59999847,0.200301777,26.39999962,0.189254527
33.5,0.194071074,26.5,0.189458056,33.70000076,0.200389638,26.29999924,0.188968624
33.59999847,0.194307761,26.39999962,0.189207938,33.79999924,0.200535255,26.20000076,0.188603065
33.70000076,0.194607924,26.29999924,0.188992416,33.90000153,0.200653165,26.10000038,0.188418751
33.79999924,0.194641494,26.20000076,0.188756407,34,0.200771334,26,0.188220536
33.90000153,0.194919464,26.10000038,0.18857061,34.09999847,0.200971704,25.89999962,0.18797453
34,0.19521278,26,0.188395556,34.20000076,0.20104101,25.79999924,0.187697923
34.09999847,0.195384857,25.89999962,0.188186606,34.29999924,0.201122675,25.70000076,0.187392176
34.20000076,0.195605921,25.79999924,0.188024155,34.40000153,0.201254375,25.60000038,0.18711531
34.29999924,0.195895219,25.70000076,0.187754938,34.5,0.201404013,25.5,0.186874099
34.40000153,0.196050809,25.60000038,0.187546285,34.59999847,0.201575923,25.39999962,0.18669678
34.5,0.196308417,25.5,0.187325894,34.70000076,0.20160956,25.29999924,0.18647025
34.59999847,0.196630683,25.39999962,0.187173795,34.79999924,0.20181162,25.20000076,0.186244525
34.70000076,0.196668668,25.29999924,0.186931349,34.90000153,0.201825281,25.10000038,0.186125047
34.79999924,0.196925798,25.20000076,0.18679618,35,0.201948548,25,0.185944616
34.90000153,0.196997943,25.10000038,0.186662554,35.09999847,0.202039552,24.89999962,0.185763142
35,0.197123732,25,0.186505048,35.20000076,0.202260524,24.79999924,0.185534046
35.09999847,0.197421034,24.89999962,0.186343149,35.29999924,0.202286833,24.70000076,0.185295705
35.20000076,0.197516944,24.79999924,0.186209697,35.40000153,0.202353469,24.60000038,0.185014664
35.29999924,0.19761623,24.70000076,0.186018355,35.5,0.202465925,24.5,0.184872033
35.40000153,0.197989506,24.60000038,0.185858154,35.59999847,0.202549868,24.39999962,0.18468447
35.5,0.198118673,24.5,0.185621425,35.70000076,0.202625787,24.29999924,0.184515223
35.59999847,0.1982817,24.39999962,0.185464932,35.79999924,0.202755568,24.20000076,0.184361787
35.70000076,0.1985014,24.29999924,0.185314328,35.90000153,0.202820973,24.10000038,0.184151419
35.79999924,0.198573401,24.20000076,0.185074815,36,0.202943473,24,0.183966973
35.90000153,0.198726354,24.10000038,0.184848982,36.09999847,0.203003997,23.89999962,0.183786249
36,0.198991703,24,0.184669317,36.20000076,0.203082621,23.79999924,0.183499389
36.09999847,0.19903702,23.89999962,0.184492725,36.29999924,0.203179306,23.70000076,0.183322546
36.20000076,0.199166932,23.79999924,0.184296774,36.40000153,0.203258308,23.60000038,0.183142912
36.29999924,0.199297348,23.70000076,0.184079774,36.5,0.203329183,23.5,0.182969861
36.40000153,0.199556285,23.60000038,0.183901255,36.59999847,0.203403466,23.39999962,0.182857825
36.5,0.199656627,23.5,0.183750381,36.70000076,0.203509792,23.29999924,0.182601278
36.59999847,0.199736768,23.39999962,0.183666858,36.79999924,0.203631939,23.20000076,0.182443415
36.70000076,0.200134711,23.29999924,0.183498938,36.90000153,0.203635047,23.10000038,0.182321531
36.79999924,0.200255286,23.20000076,0.183299245,37,0.203704716,23,0.182058661
36.90000153,0.200311467,23.10000038,0.183103629,37.09999847,0.20382851,22.89999962,0.181894767
37,0.200383168,23,0.182991366,37.20000076,0.203928697,22.79999924,0.181778548
37.09999847,0.200643812,22.89999962,0.182808651,37.29999924,0.203961489,22.70000076,0.181645557
37.20000076,0.200681048,22.79999924,0.18258008,37.40000153,0.203999311,22.60000038,0.181486762
37.29999924,0.20068457,22.70000076,0.182460237,37.5,0.204070512,22.5,0.181326306
37.40000153,0.200846975,22.60000038,0.182222249,37.59999847,0.204142654,22.39999962,0.181131129
37.5,0.200924976,22.5,0.182071229,37.70000076,0.204198768,22.29999924,0.180982678
37.59999847,0.201014026,22.39999962,0.181886415,37.79999924,0.204223861,22.20000076,0.180823094
37.70000076,0.201229558,22.29999924,0.181723036,37.90000153,0.204266335,22.10000038,0.180636394
37.79999924,0.201330715,22.20000076,0.181622451,38,0.204301601,22,0.180445216
37.90000153,0.201416023,22.10000038,0.181374701,38.09999847,0.20442089,21.89999962,0.180333864
38,0.201760605,22,0.181238664,38.20000076,0.204495792,21.79999924,0.180146547
38.09999847,0.201955735,21.89999962,0.180991184,38.29999924,0.204597062,21.70000076,0.179963163
38.20000076,0.201923204,21.79999924,0.180837749,38.40000153,0.204711088,21.60000038,0.179851573
38.29999924,0.20194194,21.70000076,0.180682791,38.5,0.204746945,21.5,0.179667249
38.40000153,0.202061094,21.60000038,0.180566359,38.59999847,0.204782191,21.39999962,0.179560922
38.5,0.202236974,21.5,0.180399434,38.70000076,0.204799839,21.29999924,0.179352971
38.59999847,0.202269238,21.39999962,0.180302888,38.79999924,0.204852877,21.20000076,0.179278486
38.70000076,0.202318656,21.29999924,0.18014441,38.90000153,0.204883254,21.10000038,0.179173399
38.79999924,0.202322743,21.20000076,0.179902565,39,0.204925198,21,0.179055441
38.90000153,0.202454618,21.10000038,0.179812894,39.09999847,0.204962459,20.89999962,0.178926647
39,0.202433632,21,0.179645676,39.20000076,0.205034935,20.79999924,0.178745741
39.09999847,0.202599913,20.89999962,0.179555202,39.29999924,0.205145018,20.70000076,0.178671416
39.20000076,0.202691037,20.79999924,0.179371537,39.40000153,0.205224116,20.60000038,0.17850916
39.29999924,0.202771399,20.70000076,0.179271383,39.5,0.205241994,20.5,0.178393321
39.40000153,0.202885463,20.60000038,0.179130329,39.59999847,0.205281859,20.39999962,0.178272859
39.5,0.202854835,20.5,0.179001583,39.70000076,0.20531942,20.29999924,0.178155345
39.59999847,0.202988453,20.39999962,0.178855212,39.79999924,0.205388462,20.20000076,0.178029245
39.70000076,0.203102941,20.29999924,0.178689464,39.90000153,0.205414216,20.10000038,0.177918784
39.79999924,0.203288577,20.20000076,0.17860109,40,0.205482328,20,0.1778285
39.90000153,0.203036004,20.10000038,0.178485798,40.09999847,0.20556477,19.89999962,0.177754907
40,0.202503554,20,0.17840807,40.20000076,0.205607634,19.79999924,0.177627839
40.09999847,0.203582856,19.89999962,0.178310917,40.29999924,0.205600359,19.70000076,0.177500936
40.20000076,0.203626609,19.79999924,0.178264337,40.40000153,0.205686481,19.60000038,0.177348638
40.29999924,0.203705213,19.70000076,0.178137879,40.5,0.205725284,19.5,0.177250949
40.40000153,0.20377716,19.60000038,0.177983455,40.59999847,0.205760864,19.39999962,0.177181744
40.5,0.203777205,19.5,0.177870273,40.70000076,0.20581868,19.29999924,0.177076872
40.59999847,0.203776761,19.39999962,0.177816198,40.79999924,0.205829845,19.20000076,0.17692806
40.70000076,0.203934313,19.29999924,0.177634819,40.90000153,0.205893422,19.10000038,0.176865461
40.79999924,0.203862325,19.20000076,0.177539153,41,0.205938018,19,0.176787091
40.90000153,0.204057133,19.10000038,0.177447869,41.09999847,0.205986012,18.89999962,0.176614516
41,0.204062346,19,0.17734312,41.20000076,0.206055319,18.79999924,0.176511209
41.09999847,0.204188007,18.89999962,0.177246397,41.29999924,0.206053829,18.70000076,0.176485553
41.20000076,0.204240836,18.79999924,0.177122943,41.40000153,0.206039665,18.60000038,0.176371596
41.29999924,0.204308803,18.70000076,0.177038617,41.5,0.20611538,18.5,0.17623809
41.40000153,0.204584985,18.60000038,0.176946888,41.59999847,0.206129945,18.39999962,0.176187308
41.5,0.204620724,18.5,0.17692306,41.70000076,0.206213173,18.29999924,0.176114445
41.59999847,0.204440398,18.39999962,0.176766764,41.79999924,0.206249305,18.20000076,0.176023431
41.70000076,0.204554859,18.29999924,0.176670138,41.90000153,0.206320015,18.10000038,0.175911331
41.79999924,0.204691056,18.20000076,0.17662845,42,0.206351043,18,0.175829044
41.90000153,0.204686057,18.10000038,0.176518082,42.09999847,0.20635785,17.89999962,0.175754659
42,0.204861171,18,0.176371397,42.20000076,0.206361644,17.79999924,0.175642165
42.09999847,0.204774771,17.89999962,0.176272533,42.29999924,0.206442919,17.70000076,0.175546301
42.20000076,0.20490658,17.79999924,0.176157511,42.40000153,0.206485567,17.60000038,0.175469589
42.29999924,0.205054116,17.70000076,0.176075195,42.5,0.206516432,17.5,0.175393167
42.40000153,0.204933402,17.60000038,0.176050897,42.59999847,0.206624377,17.39999962,0.175283862
42.5,0.205011111,17.5,0.176041269,42.70000076,0.206622355,17.29999924,0.175185129
42.59999847,0.205055642,17.39999962,0.175906111,42.79999924,0.206587625,17.20000076,0.175110265
42.70000076,0.205237722,17.29999924,0.175778406,42.90000153,0.206620738,17.10000038,0.175017826
42.79999924,0.205241435,17.20000076,0.175690797,43,0.206667105,17,0.174974695
42.90000153,0.205343252,17.10000038,0.175628998,43.09999847,0.20667581,16.89999962,0.174911662
43,0.205303228,17,0.175588974,43.20000076,0.206709581,16.79999924,0.174831447
43.09999847,0.205310046,16.89999962,0.175453993,43.29999924,0.2067733,16.70000076,0.174701337
43.20000076,0.205564918,16.79999924,0.175427707,43.40000153,0.206791585,16.60000038,0.174652684
43.29999924,0.205482204,16.70000076,0.175347754,43.5,0.206837396,16.5,0.1746202
43.40000153,0.205382673,16.60000038,0.175202337,43.59999847,0.206878965,16.39999962,0.174530384
43.5,0.205441781,16.5,0.175178784,43.70000076,0.206873975,16.29999924,0.174441366
43.59999847,0.205506739,16.39999962,0.17509096,43.79999924,0.206853403,16.20000076,0.174391073
43.70000076,0.205641079,16.29999924,0.174995498,43.90000153,0.206897038,16.10000038,0.174321755
43.79999924,0.205635273,16.20000076,0.174977171,44,0.206935611,16,0.174299595
43.90000153,0.205596008,16.10000038,0.174902777,44.09999847,0.206911637,15.89999962,0.174197465
44,0.205719792,16,0.174877004,44.20000076,0.206947383,15.80000019,0.174106564
44.09999847,0.205769327,15.89999962,0.174828299,44.29999924,0.207037187,15.69999981,0.174121017
44.20000076,0.205743685,15.80000019,0.17470376,44.40000153,0.207053045,15.60000038,0.174048336
44.29999924,0.205812056,15.69999981,0.174624385,44.5,0.207057579,15.5,0.173928504
44.40000153,0.20582455,15.60000038,0.17447237,44.59999847,0.207119628,15.39999962,0.173842812
44.5,0.205882042,15.5,0.174432813,44.70000076,0.20711697,15.30000019,0.173798824
44.59999847,0.205884619,15.39999962,0.174415537,44.79999924,0.207128744,15.19999981,0.173825981
44.70000076,0.205859156,15.30000019,0.174306889,44.90000153,0.207192346,15.10000038,0.173738795
44.79999924,0.205957385,15.19999981,0.17428589,45,0.207187854,15,0.173607565
44.90000153,0.206022597,15.10000038,0.174243731,45.09999847,0.207206065,14.89999962,0.173527184
45,0.205953079,15,0.174203021,45.20000076,0.207228593,14.80000019,0.173491695
45.09999847,0.205957277,14.89999962,0.17415586,45.29999924,0.207227507,14.69999981,0.173430893
45.20000076,0.205939619,14.80000019,0.174098014,45.40000153,0.20724591,14.60000038,0.173381863
45.29999924,0.206081207,14.69999981,0.17398968,45.5,0.207224027,14.5,0.173333635
45.40000153,0.206086526,14.60000038,0.173917482,45.59999847,0.207264315,14.39999962,0.173277648
45.5,0.206119021,14.5,0.173824672,45.70000076,0.20733611,14.30000019,0.173235412
45.59999847,0.206195087,14.39999962,0.173753563,45.79999924,0.207342453,14.19999981,0.173231337
45.70000076,0.206257871,14.30000019,0.173759561,45.90000153,0.207422404,14.10000038,0.173134296
45.79999924,0.206233356,14.19999981,0.173739551,46,0.207463849,14,0.173123984
45.90000153,0.206209887,14.10000038,0.173732671,46.09999847,0.207481214,13.89999962,0.173118388
46,0.206346415,14,0.17361904,46.20000076,0.207470332,13.80000019,0.173006026
46.09999847,0.206441135,13.89999962,0.173567131,46.29999924,0.207489626,13.69999981,0.172930642
46.20000076,0.206387806,13.80000019,0.173511767,46.40000153,0.207527868,13.60000038,0.172902608
46.29999924,0.206382569,13.69999981,0.173474095,46.5,0.207530277,13.5,0.172844552
46.40000153,0.206428536,13.60000038,0.173377583,46.59999847,0.20756807,13.39999962,0.172824039
46.5,0.206486105,13.5,0.173324471,46.70000076,0.207566752,13.30000019,0.172759325
46.59999847,0.206614922,13.39999962,0.173286723,46.79999924,0.207591022,13.19999981,0.172737802
46.70000076,0.206728485,13.30000019,0.173205768,46.90000153,0.207628396,13.10000038,0.172768947
46.79999924,0.206631068,13.19999981,0.17315005,47,0.207621783,13,0.172878869
46.90000153,0.206399873,13.10000038,0.173131357,47.09999847,0.207682803,12.89999962,0.172885849
47,0.206299704,13,0.173090011,47.20000076,0.207717648,12.80000019,0.172908247
47.09999847,0.206316921,12.89999962,0.173030695,47.29999924,0.207719916,12.69999981,0.172839352
47.20000076,0.206412609,12.80000019,0.172978069,47.40000153,0.207718168,12.60000038,0.172747949
47.29999924,0.20658581,12.69999981,0.172952544,47.5,0.207751205,12.5,0.172629876
47.40000153,0.206666833,12.60000038,0.172895124,47.59999847,0.207785425,12.39999962,0.172507023
47.5,0.206602151,12.5,0.172881581,47.70000076,0.207801881,12.30000019,0.172400729
47.59999847,0.206568176,12.39999962,0.172842301,47.79999924,0.207847966,12.19999981,0.172349223
47.70000076,0.20657683,12.30000019,0.172778647,47.90000153,0.207932114,12.10000038,0.172288925
47.79999924,0.206681809,12.19999981,0.172721391,48,0.207879958,12,0.172238882
47.90000153,0.206824627,12.10000038,0.172689417,48.09999847,0.207885497,11.89999962,0.172170776
48,0.20679984,12,0.172621929,48.20000076,0.207980128,11.80000019,0.172099007
48.09999847,0.206796377,11.89999962,0.172594206,48.29999924,0.207999647,11.69999981,0.172136169
48.20000076,0.206802186,11.80000019,0.17256496,48.40000153,0.207987467,11.60000038,0.172125158
48.29999924,0.206787144,11.69999981,0.17251881,48.5,0.207986375,11.5,0.172058492
48.40000153,0.206694397,11.60000038,0.172427204,48.59999847,0.208002343,11.39999962,0.172032414
48.5,0.206763777,11.5,0.172408673,48.70000076,0.20805261,11.30000019,0.172049294
48.59999847,0.206813146,11.39999962,0.172378476,48.79999924,0.208087092,11.19999981,0.172073189
48.70000076,0.206967011,11.30000019,0.172343135,48.90000153,0.208065966,11.10000038,0.172002215
48.79999924,0.206980474,11.19999981,0.172272596,49,0.208089514,11,0.171994971
48.90000153,0.206962636,11.10000038,0.172220513,49.09999847,0.208117437,10.89999962,0.171993233
49,0.206937991,11,0.17219245,49.20000076,0.208143779,10.80000019,0.172015641
49.09999847,0.207064613,10.89999962,0.172196243,49.29999924,0.208227804,10.69999981,0.171931007
49.20000076,0.207113497,10.80000019,0.172189442,49.40000153,0.20822216,10.60000038,0.171911529
49.29999924,0.20695877,10.69999981,0.172183602,49.5,0.20823913,10.5,0.171891655
49.40000153,0.207058753,10.60000038,0.172139441,49.59999847,0.208322136,10.39999962,0.171832354
49.5,0.2069933,10.5,0.172101516,49.70000076,0.208277402,10.30000019,0.171807611
49.59999847,0.206964189,10.39999962,0.172076193,49.79999924,0.208276185,10.19999981,0.17170401
49.70000076,0.207082804,10.30000019,0.172018553,49.90000153,0.208269046,10.10000038,0.171586
49.79999924,0.20713804,10.19999981,0.171983542,50,0.208378417,10,0.171573569
49.90000153,0.207300836,10.10000038,0.17196609,50.09999847,0.208393121,9.899999619,0.171542973
50,0.207177474,10,0.171952446,50.20000076,0.208332777,9.800000191,0.171466993
50.09999847,0.207157015,9.899999619,0.171899632,50.29999924,0.208363415,9.699999809,0.171470898
50.20000076,0.207234078,9.800000191,0.171854264,50.40000153,0.208440623,9.600000381,0.17149966
50.29999924,0.20714956,9.699999809,0.171803624,50.5,0.208432526,9.5,0.171460776
50.40000153,0.207237107,9.600000381,0.171748774,50.59999847,0.208466711,9.399999619,0.171416585
50.5,0.207339852,9.5,0.171742989,50.70000076,0.208408854,9.300000191,0.171432272
50.59999847,0.207270607,9.399999619,0.17170174,50.79999924,0.208454355,9.199999809,0.171346454
50.70000076,0.207267458,9.300000191,0.171627182,50.90000153,0.208447152,9.100000381,0.171294238
50.79999924,0.207293054,9.199999809,0.171608159,51,0.2084708,9,0.171280084
50.90000153,0.207259558,9.100000381,0.171644952,51.09999847,0.208615774,8.899999619,0.171227767
51,0.207257742,9,0.171607302,51.20000076,0.208787119,8.800000191,0.171209798
51.09999847,0.20716575,8.899999619,0.171542008,51.29999924,0.208546291,8.699999809,0.171185688
51.20000076,0.207360789,8.800000191,0.171510021,51.40000153,0.208592764,8.600000381,0.171161812
51.29999924,0.207315814,8.699999809,0.171475553,51.5,0.208610552,8.5,0.171101946
51.40000153,0.207324318,8.600000381,0.171457212,51.59999847,0.208612676,8.399999619,0.171061022
51.5,0.207464016,8.5,0.171452985,51.70000076,0.208699974,8.300000191,0.171157166
51.59999847,0.207587101,8.399999619,0.171435408,51.79999924,0.208731254,8.199999809,0.171090444
51.70000076,0.2073324,8.300000191,0.171390429,51.90000153,0.208712535,8.100000381,0.17099977
51.79999924,0.20694914,8.199999809,0.171366732,52,0.208655613,8,0.170960108
51.90000153,0.207492156,8.100000381,0.171345465,52.09999847,0.20869802,7.900000095,0.17098789
52,0.207436988,8,0.171288685,52.20000076,0.20877131,7.800000191,0.171001787
52.09999847,0.207608688,7.900000095,0.17128112,52.29999924,0.208761305,7.699999809,0.170979317
52.20000076,0.207604555,7.800000191,0.171244874,52.40000153,0.208809799,7.599999905,0.170864269
52.29999924,0.207607591,7.699999809,0.171196998,52.5,0.208775132,7.5,0.170907104
52.40000153,0.207607372,7.599999905,0.171215793,52.59999847,0.208846918,7.400000095,0.170828743
52.5,0.207593317,7.5,0.17119779,52.70000076,0.208827568,7.300000191,0.170802888
52.59999847,0.207602553,7.400000095,0.171174413,52.79999924,0.208884614,7.199999809,0.17077902
52.70000076,0.207603449,7.300000191,0.171108333,52.90000153,0.20887935,7.099999905,0.17075513
52.79999924,0.207800068,7.199999809,0.171064153,53,0.208916408,7,0.170769343
52.90000153,0.207740703,7.099999905,0.171054852,53.09999847,0.208985547,6.900000095,0.170778229
53,0.207660861,7,0.171070727,53.20000076,0.208946838,6.800000191,0.170664868
53.09999847,0.207662634,6.900000095,0.171030387,53.29999924,0.208927259,6.699999809,0.170633585
53.20000076,0.207677288,6.800000191,0.171045724,53.40000153,0.209073891,6.599999905,0.170612119
53.29999924,0.207758886,6.699999809,0.170958282,53.5,0.209034905,6.5,0.170578611
53.40000153,0.207747049,6.599999905,0.170938047,53.59999847,0.209040972,6.400000095,0.170538701
53.5,0.207869036,6.5,0.170921543,53.70000076,0.209064106,6.300000191,0.170544947
53.59999847,0.207818538,6.400000095,0.170907433,53.79999924,0.209075876,6.199999809,0.170540204
53.70000076,0.20793066,6.300000191,0.170854384,53.90000153,0.208859903,6.099999905,0.170501874
53.79999924,0.207841557,6.199999809,0.170853751,54,0.209063539,6,0.170465576
53.90000153,0.207701695,6.099999905,0.170856493,54.09999847,0.209113973,5.900000095,0.17046418
54,0.207785633,6,0.169881806,54.20000076,0.209133928,5.800000191,0.17047961
54.09999847,0.207733593,5.900000095,0.169360072,54.29999924,0.209077776,5.699999809,0.170420704
54.20000076,0.207853502,5.800000191,0.169294254,54.40000153,0.209133854,5.599999905,0.17037036
54.29999924,0.207851091,5.699999809,0.169231005,54.5,0.209188605,5.5,0.170373973
54.40000153,0.207813941,5.599999905,0.169260616,54.59999847,0.209243021,5.400000095,0.170381082
54.5,0.207982942,5.5,0.169271904,54.70000076,0.209260529,5.300000191,0.170396629
54.59999847,0.208017095,5.400000095,0.169208498,54.79999924,0.209312141,5.199999809,0.170440955
54.70000076,0.207974781,5.300000191,0.169150588,54.90000153,0.209275031,5.099999905,0.170438635
54.79999924,0.208001235,5.199999809,0.169197656,55,0.209289954,5,0.170578665
54.90000153,0.208051713,5.099999905,0.169110282,55.09999847,0.209359415,4.900000095,0.170840651
55,0.208033993,5,0.169089543,55.20000076,0.209358711,4.800000191,0.170998461
55.09999847,0.207961564,4.900000095,0.168997398,55.29999924,0.20942975,4.699999809,0.171145744
55.20000076,0.20795558,4.800000191,0.168909081,55.40000153,0.209417274,4.599999905,0.171150531
55.29999924,0.208017768,4.699999809,0.168746709,55.5,0.20940472,4.5,0.171153528
55.40000153,0.208076002,4.599999905,0.168739172,55.59999847,0.209399022,4.400000095,0.171236688
55.5,0.208061428,4.5,0.168762357,55.70000076,0.209410531,4.300000191,0.171228282
55.59999847,0.208086481,4.400000095,0.168824834,55.79999924,0.209451079,4.199999809,0.171247362
55.70000076,0.208139802,4.300000191,0.168826694,55.90000153,0.209479551,4.099999905,0.171320933
55.79999924,0.208280643,4.199999809,0.168757671,56,0.209454524,4,0.171392428
55.90000153,0.208298863,4.099999905,0.168716769,56.09999847,0.209534913,3.900000095,0.171430981
56,0.208247049,4,0.168688441,56.20000076,0.20950839,3.799999952,0.17149288
56.09999847,0.208103602,3.900000095,0.168637522,56.29999924,0.209511051,3.700000048,0.171512431
56.20000076,0.208152498,3.799999952,0.168570314,56.40000153,0.209515632,3.599999905,0.171520792
56.29999924,0.208244818,3.700000048,0.168517453,56.5,0.20956489,3.5,0.171478173
56.40000153,0.208205535,3.599999905,0.168445396,56.59999847,0.209549507,3.400000095,0.171460018
56.5,0.208209436,3.5,0.168346503,56.70000076,0.209604269,3.299999952,0.171502869
56.59999847,0.208251439,3.400000095,0.168298178,56.79999924,0.209620645,3.200000048,0.171515447
56.70000076,0.208185212,3.299999952,0.168262104,56.90000153,0.209672712,3.099999905,0.171468088
56.79999924,0.208261146,3.200000048,0.168295556,57,0.209696574,3,0.171473098
56.90000153,0.208327413,3.099999905,0.168297208,57.09999847,0.20972753,2.900000095,0.171402956
57,0.208333461,3,0.168227724,57.20000076,0.209670972,2.799999952,0.171433573
57.09999847,0.208369642,2.900000095,0.168155968,57.29999924,0.209645473,2.700000048,0.17139225
57.20000076,0.208439335,2.799999952,0.168200499,57.40000153,0.209721671,2.599999905,0.171327636
57.29999924,0.208339296,2.700000048,0.168149451,57.5,0.209711397,2.5,0.171346589
57.40000153,0.208478308,2.599999905,0.168113479,57.59999847,0.209738768,2.400000095,0.171357504
57.5,0.208440332,2.5,0.168090044,57.70000076,0.209772369,2.299999952,0.171371193
57.59999847,0.208364532,2.400000095,0.168089853,57.79999924,0.209824676,2.200000048,0.171334572
57.70000076,0.208376653,2.299999952,0.168072465,57.90000153,0.209781147,2.099999905,0.171294036
57.79999924,0.208465296,2.200000048,0.168022325,58,0.209809903,2,0.171305751
57.90000153,0.208521572,2.099999905,0.16796073,58.09999847,0.209826821,1.899999976,0.171312294
58,0.208497273,2,0.168040911,58.20000076,0.209873529,1.799999952,0.171277549
58.09999847,0.208434709,1.899999976,0.167981062,58.29999924,0.209878922,1.700000048,0.17125554
58.20000076,0.20845186,1.799999952,0.167936431,58.40000153,0.209889524,1.600000024,0.171240017
58.29999924,0.208552655,1.700000048,0.167865505,58.5,0.209906358,1.5,0.171219043
58.40000153,0.20855441,1.600000024,0.167889685,58.59999847,0.209945398,1.399999976,0.171229937
58.5,0.208516873,1.5,0.167902023,58.70000076,0.209949622,1.299999952,0.171215631
58.59999847,0.208653534,1.399999976,0.16787352,58.79999924,0.209989669,1.200000048,0.171186566
58.70000076,0.208812901,1.299999952,0.167842214,58.90000153,0.209996046,1.100000024,0.171192756
58.79999924,0.208633049,1.200000048,0.167809078,59,0.209977387,1,0.171137347
58.90000153,0.208593204,1.100000024,0.167852637,59.09999847,0.210036901,0.899999976,0.171111258
59,0.208637661,1,0.167859256,59.20000076,0.210013785,0.800000012,0.171112172
59.09999847,0.208658067,0.899999976,0.167869581,59.29999924,0.210110885,0.699999988,0.171060121
59.20000076,0.208643473,0.800000012,0.167835688,59.40000153,0.210077639,0.600000024,0.171059948
