Temp_Up1_0.0-60.0C,A260nm_Up1_0.0-60.0C,Temp_Down1_60.0-0.0C,A260nm_Down1_60.0-0.0C,Temp_Up2_0.0-60.0C,A260nm_Up2_0.0-60.0C,Temp_Down2_60.0-0.0C,A260nm_Down2_60.0-0.0C
29.89999962,0.196269157,30.10000038,0.200950002,30.10000038,0.19959559,29.89999962,0.201504713
30,0.196349104,30,0.200917623,30.20000076,0.199625537,29.79999924,0.201510267
30.10000038,0.196520024,29.89999962,0.200907758,30.29999924,0.199724886,29.70000076,0.201470959
30.20000076,0.196586483,29.79999924,0.200827567,30.39999962,0.199852051,29.60000038,0.201406943
30.29999924,0.196704226,29.70000076,0.200789228,30.5,0.199908476,29.5,0.201354787
30.39999962,0.196800811,29.60000038,0.200680752,30.60000038,0.199952491,29.39999962,0.201281218
30.5,0.196925381,29.5,0.200639616,30.70000076,0.200063265,29.29999924,0.201218112
30.60000038,0.197051514,29.39999962,0.200610434,30.79999924,0.200191066,29.20000076,0.201132433
30.70000076,0.197198501,29.29999924,0.200544884,30.89999962,0.200246408,29.10000038,0.201083474
30.79999924,0.197258994,29.20000076,0.200501578,31,0.200309569,29,0.201036933
30.89999962,0.197321691,29.10000038,0.200511572,31.10000038,0.200387103,28.89999962,0.201005485
31,0.197506399,29,0.200459561,31.20000076,0.200391715,28.79999924,0.200983949
31.10000038,0.197632932,28.89999962,0.200355757,31.29999924,0.200434706,28.70000076,0.200926555
31.20000076,0.197731097,28.79999924,0.200247296,31.39999962,0.200564921,28.60000038,0.200811127
31.29999924,0.197787744,28.70000076,0.200182198,31.5,0.200647079,28.5,0.200745653
31.39999962,0.197843842,28.60000038,0.200158154,31.60000038,0.200699525,28.39999962,0.200601533
31.5,0.19797939,28.5,0.200044368,31.70000076,0.200781013,28.29999924,0.200579461
31.60000038,0.198008016,28.39999962,0.199958566,31.79999924,0.200846352,28.20000076,0.200487608
31.70000076,0.198119985,28.29999924,0.199900051,31.89999962,0.200925566,28.10000038,0.200475723
31.79999924,0.198211717,28.20000076,0.19988407,32,0.2010266,28,0.200450051
31.89999962,0.198327018,28.10000038,0.19985408,32.09999847,0.201013427,27.89999962,0.20035995
32,0.198444687,28,0.19979904,32.20000076,0.201108355,27.79999924,0.200272434
32.09999847,0.198470591,27.89999962,0.199783039,32.29999924,0.201133554,27.70000076,0.200182859
32.20000076,0.198476742,27.79999924,0.19965523,32.40000153,0.201204036,27.60000038,0.200113224
32.29999924,0.198537664,27.70000076,0.199599874,32.5,0.201306365,27.5,0.200016778
32.40000153,0.198630821,27.60000038,0.199480139,32.59999847,0.201351523,27.39999962,0.199922755
32.5,0.198767212,27.5,0.199356575,32.70000076,0.201470493,27.29999924,0.199860089
32.59999847,0.198817229,27.39999962,0.199276545,32.79999924,0.201458708,27.20000076,0.199732049
32.70000076,0.198861656,27.29999924,0.199202155,32.90000153,0.20149463,27.10000038,0.19963341
32.79999924,0.198910068,27.20000076,0.199105373,33,0.201570641,27,0.199559598
32.90000153,0.198959603,27.10000038,0.199054388,33.09999847,0.201665292,26.89999962,0.199479915
33,0.198968222,27,0.198885871,33.20000076,0.201714051,26.79999924,0.199402025
33.09999847,0.199029294,26.89999962,0.198810215,33.29999924,0.201777216,26.70000076,0.199355409
33.20000076,0.199275688,26.79999924,0.198751147,33.40000153,0.201854489,26.60000038,0.19926965
33.29999924,0.199400453,26.70000076,0.198670868,33.5,0.201874897,26.5,0.19920841
33.40000153,0.199348994,26.60000038,0.198597567,33.59999847,0.20187791,26.39999962,0.199125004
33.5,0.199522652,26.5,0.19854357,33.70000076,0.201924018,26.29999924,0.199055601
33.59999847,0.199594587,26.39999962,0.198477275,33.79999924,0.201904851,26.20000076,0.198975249
33.70000076,0.199700329,26.29999924,0.198388024,33.90000153,0.202005672,26.10000038,0.198915915
33.79999924,0.199776502,26.20000076,0.198321061,34,0.202047043,26,0.19880737
33.90000153,0.199815398,26.10000038,0.198221956,34.09999847,0.20212206,25.89999962,0.198725891
34,0.199828952,26,0.198106137,34.20000076,0.202157684,25.79999924,0.19864423
34.09999847,0.199957102,25.89999962,0.198032252,34.29999924,0.202136248,25.70000076,0.198550852
34.20000076,0.200015893,25.79999924,0.197928506,34.40000153,0.202199913,25.60000038,0.198453273
34.29999924,0.200073035,25.70000076,0.197824233,34.5,0.202213607,25.5,0.198367886
34.40000153,0.200070534,25.60000038,0.197734807,34.59999847,0.202355396,25.39999962,0.198256524
34.5,0.200090166,25.5,0.197648355,34.70000076,0.20238836,25.29999924,0.198168563
34.59999847,0.20025238,25.39999962,0.197556846,34.79999924,0.202517746,25.20000076,0.198023576
34.70000076,0.200291746,25.29999924,0.197440629,34.90000153,0.202438424,25.10000038,0.197873084
34.79999924,0.200298146,25.20000076,0.197297863,35,0.202499726,25,0.197778897
34.90000153,0.200345429,25.10000038,0.197153785,35.09999847,0.202509888,24.89999962,0.197638525
35,0.200455131,25,0.197055273,35.20000076,0.202589725,24.79999924,0.197499798
35.09999847,0.200466701,24.89999962,0.196972638,35.29999924,0.202545768,24.70000076,0.197411196
35.20000076,0.200611272,24.79999924,0.196860277,35.40000153,0.202626821,24.60000038,0.197312662
35.29999924,0.200628071,24.70000076,0.19675556,35.5,0.202660305,24.5,0.197152739
35.40000153,0.200580723,24.60000038,0.196625365,35.59999847,0.202685527,24.39999962,0.197073831
35.5,0.200730771,24.5,0.196523931,35.70000076,0.202803366,24.29999924,0.196958654
35.59999847,0.200755777,24.39999962,0.196461153,35.79999924,0.202845279,24.20000076,0.196808603
35.70000076,0.200938167,24.29999924,0.196338594,35.90000153,0.20289,24.10000038,0.1967186
35.79999924,0.200899346,24.20000076,0.196155233,36,0.202861938,24,0.196622525
35.90000153,0.200913718,24.10000038,0.19604301,36.09999847,0.202809706,23.89999962,0.196497597
36,0.200990653,24,0.195882188,36.20000076,0.202859666,23.79999924,0.196241199
36.09999847,0.201038294,23.89999962,0.195735246,36.29999924,0.202953374,23.70000076,0.196119083
36.20000076,0.201005472,23.79999924,0.195643542,36.40000153,0.202973246,23.60000038,0.196036595
36.29999924,0.201091041,23.70000076,0.195526095,36.5,0.203030503,23.5,0.195770472
36.40000153,0.201245325,23.60000038,0.19534516,36.59999847,0.2030926,23.39999962,0.195626511
36.5,0.201204111,23.5,0.195134466,36.70000076,0.2030519,23.29999924,0.195476649
36.59999847,0.201224037,23.39999962,0.195010726,36.79999924,0.203148269,23.20000076,0.195328459
36.70000076,0.201439974,23.29999924,0.194819868,36.90000153,0.203110003,23.10000038,0.195189904
36.79999924,0.201363336,23.20000076,0.194674885,37,0.203174522,23,0.19503541
36.90000153,0.201387616,23.10000038,0.194486355,37.09999847,0.203232558,22.89999962,0.194825172
37,0.201524186,23,0.194398049,37.20000076,0.203264579,22.79999924,0.194671854
37.09999847,0.201440693,22.89999962,0.194185462,37.29999924,0.203300721,22.70000076,0.194527368
37.20000076,0.201519496,22.79999924,0.193953568,37.40000153,0.20326624,22.60000038,0.194364271
37.29999924,0.201681782,22.70000076,0.193793024,37.5,0.203314984,22.5,0.194182096
37.40000153,0.201638332,22.60000038,0.193690789,37.59999847,0.203341708,22.39999962,0.194043019
37.5,0.201668477,22.5,0.193575316,37.70000076,0.203325691,22.29999924,0.193870043
37.59999847,0.201745159,22.39999962,0.193415396,37.79999924,0.20334925,22.20000076,0.193686978
37.70000076,0.201773114,22.29999924,0.193298284,37.90000153,0.203437805,22.10000038,0.193499423
37.79999924,0.201837861,22.20000076,0.193071848,38,0.203450791,22,0.193385825
37.90000153,0.201852791,22.10000038,0.192932588,38.09999847,0.203453313,21.89999962,0.193228103
38,0.201770216,22,0.192771745,38.20000076,0.203502028,21.79999924,0.193052234
38.09999847,0.201912859,21.89999962,0.192575244,38.29999924,0.203552806,21.70000076,0.192857991
38.20000076,0.201968479,21.79999924,0.192426782,38.40000153,0.203474,21.60000038,0.192676347
38.29999924,0.20204821,21.70000076,0.192286631,38.5,0.203505349,21.5,0.192527581
38.40000153,0.20206294,21.60000038,0.192133384,38.59999847,0.203599156,21.39999962,0.19236387
38.5,0.202062347,21.5,0.191925109,38.70000076,0.203638925,21.29999924,0.192188809
38.59999847,0.202072191,21.39999962,0.191710866,38.79999924,0.203656571,21.20000076,0.192042322
38.70000076,0.202105321,21.29999924,0.191547996,38.90000153,0.203657834,21.10000038,0.191858636
38.79999924,0.20214389,21.20000076,0.191461133,39,0.203689819,21,0.191691176
38.90000153,0.202161296,21.10000038,0.191254369,39.09999847,0.203716589,20.89999962,0.191577657
39,0.202209384,21,0.191122611,39.20000076,0.203778183,20.79999924,0.191361958
39.09999847,0.202287602,20.89999962,0.1910013,39.29999924,0.20375062,20.70000076,0.191201782
39.20000076,0.202285714,20.79999924,0.190806928,39.40000153,0.203843599,20.60000038,0.191125983
39.29999924,0.202313303,20.70000076,0.190634767,39.5,0.203864946,20.5,0.190866622
39.40000153,0.202381177,20.60000038,0.190462058,39.59999847,0.203865649,20.39999962,0.190709467
39.5,0.202317714,20.5,0.190324124,39.70000076,0.203901118,20.29999924,0.190520811
39.59999847,0.202291513,20.39999962,0.190121232,39.79999924,0.203928256,20.20000076,0.190404996
39.70000076,0.202388045,20.29999924,0.189904478,39.90000153,0.203923251,20.10000038,0.190258901
39.79999924,0.20245498,20.20000076,0.189733901,40,0.203969213,20,0.190031302
39.90000153,0.202455898,20.10000038,0.18954994,40.09999847,0.204001277,19.89999962,0.189805048
40,0.202527556,20,0.189421263,40.20000076,0.204065785,19.79999924,0.18966194
40.09999847,0.202548273,19.89999962,0.189254332,40.29999924,0.204100859,19.70000076,0.189512103
40.20000076,0.202505307,19.79999924,0.189039462,40.40000153,0.204079358,19.60000038,0.189324459
40.29999924,0.202541935,19.70000076,0.188833809,40.5,0.204094241,19.5,0.189137183
40.40000153,0.20256699,19.60000038,0.188698691,40.59999847,0.204112661,19.39999962,0.18900142
40.5,0.202552401,19.5,0.188551762,40.70000076,0.204119766,19.29999924,0.188831641
40.59999847,0.20255164,19.39999962,0.188369724,40.79999924,0.204143718,19.20000076,0.188683227
40.70000076,0.202547027,19.29999924,0.188155293,40.90000153,0.204155611,19.10000038,0.188500879
40.79999924,0.202665077,19.20000076,0.188004054,41,0.204182027,19,0.188291507
40.90000153,0.202713071,19.10000038,0.187842401,41.09999847,0.20427014,18.89999962,0.188121463
41,0.202729542,19,0.187646167,41.20000076,0.204302603,18.79999924,0.187912228
41.09999847,0.202718416,18.89999962,0.187564035,41.29999924,0.204329241,18.70000076,0.187742326
41.20000076,0.202765826,18.79999924,0.187384314,41.40000153,0.204334519,18.60000038,0.187609046
41.29999924,0.202747367,18.70000076,0.187229441,41.5,0.204318119,18.5,0.187437157
41.40000153,0.202761842,18.60000038,0.187056907,41.59999847,0.204336183,18.39999962,0.187279001
41.5,0.202847922,18.5,0.186833948,41.70000076,0.204386717,18.29999924,0.187098522
41.59999847,0.202858807,18.39999962,0.186627562,41.79999924,0.204405829,18.20000076,0.18694111
41.70000076,0.202856523,18.29999924,0.186518297,41.90000153,0.204422836,18.10000038,0.186767332
41.79999924,0.202945714,18.20000076,0.186382827,42,0.204391375,18,0.186623737
41.90000153,0.202908172,18.10000038,0.18614862,42.09999847,0.204377805,17.89999962,0.186486426
42,0.202886071,18,0.186043242,42.20000076,0.204427279,17.79999924,0.1862014
42.09999847,0.202997938,17.89999962,0.185891109,42.29999924,0.204492672,17.70000076,0.186106113
42.20000076,0.203039647,17.79999924,0.185694412,42.40000153,0.204505499,17.60000038,0.18588628
42.29999924,0.203062798,17.70000076,0.185459369,42.5,0.204529434,17.5,0.185711776
42.40000153,0.203047797,17.60000038,0.185299857,42.59999847,0.204606317,17.39999962,0.185623742
42.5,0.203055043,17.5,0.18520015,42.70000076,0.204629763,17.29999924,0.185470484
42.59999847,0.203082869,17.39999962,0.185024337,42.79999924,0.204656121,17.20000076,0.185255975
42.70000076,0.203132458,17.29999924,0.184862262,42.90000153,0.204678145,17.10000038,0.185073217
42.79999924,0.203156463,17.20000076,0.184686963,43,0.204706253,17,0.184936639
42.90000153,0.203081765,17.10000038,0.184538577,43.09999847,0.204744655,16.89999962,0.184788616
43,0.203119439,17,0.184406266,43.20000076,0.204794576,16.79999924,0.184626338
43.09999847,0.203062281,16.89999962,0.184197543,43.29999924,0.204846838,16.70000076,0.18441116
43.20000076,0.203115001,16.79999924,0.184019392,43.40000153,0.204853609,16.60000038,0.184298468
43.29999924,0.203151335,16.70000076,0.183892959,43.5,0.204874092,16.5,0.18417209
43.40000153,0.203178448,16.60000038,0.183773374,43.59999847,0.204932468,16.39999962,0.184000468
43.5,0.203163916,16.5,0.183582201,43.70000076,0.205001034,16.29999924,0.183842903
43.59999847,0.203249926,16.39999962,0.183412899,43.79999924,0.205012295,16.20000076,0.183669216
43.70000076,0.203190799,16.29999924,0.183258076,43.90000153,0.205029395,16.10000038,0.183527668
43.79999924,0.20323546,16.20000076,0.18310549,44,0.20505346,16,0.183365566
43.90000153,0.203318225,16.10000038,0.182906569,44.09999847,0.205063466,15.89999962,0.183201264
44,0.203336476,16,0.182750464,44.20000076,0.205073278,15.80000019,0.183040009
44.09999847,0.20337792,15.89999962,0.182628707,44.29999924,0.205095718,15.69999981,0.182828137
44.20000076,0.203433839,15.80000019,0.182513522,44.40000153,0.205112867,15.60000038,0.182664845
44.29999924,0.203392258,15.69999981,0.182362788,44.5,0.205154299,15.5,0.18255069
44.40000153,0.203389955,15.60000038,0.182182689,44.59999847,0.205171958,15.39999962,0.182425532
44.5,0.203416882,15.5,0.182052641,44.70000076,0.205173671,15.30000019,0.182290299
44.59999847,0.203427143,15.39999962,0.181905932,44.79999924,0.205152189,15.19999981,0.182111531
44.70000076,0.203544997,15.30000019,0.181763093,44.90000153,0.205134477,15.10000038,0.181982875
44.79999924,0.203608377,15.19999981,0.181625121,45,0.205193127,15,0.181823616
44.90000153,0.203529502,15.10000038,0.181440805,45.09999847,0.205220419,14.89999962,0.181701329
45,0.203523463,15,0.181257089,45.20000076,0.205202948,14.80000019,0.181533654
45.09999847,0.203555502,14.89999962,0.181115769,45.29999924,0.205237669,14.69999981,0.181451546
45.20000076,0.203600881,14.80000019,0.180960871,45.40000153,0.205269987,14.60000038,0.181288382
45.29999924,0.203678934,14.69999981,0.180855625,45.5,0.205286159,14.5,0.181113882
45.40000153,0.203689951,14.60000038,0.180671752,45.59999847,0.205328708,14.39999962,0.181000888
45.5,0.203699456,14.5,0.180544545,45.70000076,0.205363503,14.30000019,0.180926899
45.59999847,0.203758413,14.39999962,0.1804305,45.79999924,0.205342595,14.19999981,0.18076323
45.70000076,0.203805866,14.30000019,0.180344347,45.90000153,0.205327727,14.10000038,0.180596902
45.79999924,0.203837303,14.19999981,0.180150417,46,0.205325422,14,0.180450023
45.90000153,0.203778302,14.10000038,0.180035144,46.09999847,0.205346112,13.89999962,0.18036017
46,0.203723518,14,0.179925031,46.20000076,0.205424902,13.80000019,0.180227331
46.09999847,0.203818036,13.89999962,0.17980646,46.29999924,0.205414695,13.69999981,0.180066728
46.20000076,0.203837896,13.80000019,0.17968413,46.40000153,0.205391441,13.60000038,0.179972632
46.29999924,0.203921011,13.69999981,0.179554118,46.5,0.205368921,13.5,0.179818637
46.40000153,0.203817407,13.60000038,0.179454122,46.59999847,0.205384649,13.39999962,0.179705875
46.5,0.203821175,13.5,0.179304577,46.70000076,0.20542746,13.30000019,0.179575967
46.59999847,0.203851894,13.39999962,0.179163793,46.79999924,0.205486281,13.19999981,0.179430276
46.70000076,0.203974342,13.30000019,0.17899903,46.90000153,0.205488771,13.10000038,0.179313458
46.79999924,0.204136729,13.19999981,0.178841891,47,0.205484672,13,0.179181009
46.90000153,0.204069866,13.10000038,0.178710031,47.09999847,0.20545117,12.89999962,0.179072774
47,0.203994613,13,0.17859467,47.20000076,0.205500521,12.80000019,0.178978924
47.09999847,0.204098074,12.89999962,0.178516801,47.29999924,0.205519997,12.69999981,0.178824487
47.20000076,0.20412716,12.80000019,0.178373712,47.40000153,0.205480787,12.60000038,0.178748239
47.29999924,0.204100834,12.69999981,0.178269604,47.5,0.205507191,12.5,0.178529347
47.40000153,0.204154249,12.60000038,0.178118866,47.59999847,0.20555772,12.39999962,0.178490849
47.5,0.2041036,12.5,0.177994372,47.70000076,0.205583257,12.30000019,0.178360983
47.59999847,0.204085273,12.39999962,0.177928907,47.79999924,0.20557908,12.19999981,0.17828555
47.70000076,0.204177487,12.30000019,0.177753969,47.90000153,0.205644603,12.10000038,0.178178219
47.79999924,0.204176318,12.19999981,0.17762937,48,0.205691181,12,0.178066141
47.90000153,0.204209948,12.10000038,0.177487669,48.09999847,0.205602269,11.89999962,0.177957167
48,0.204216678,12,0.177485356,48.20000076,0.205602008,11.80000019,0.17782484
48.09999847,0.204242395,11.89999962,0.177421384,48.29999924,0.20569334,11.69999981,0.177675162
48.20000076,0.204298425,11.80000019,0.177256731,48.40000153,0.20567736,11.60000038,0.177598857
48.29999924,0.204333625,11.69999981,0.17713029,48.5,0.205660764,11.5,0.177466559
48.40000153,0.204249302,11.60000038,0.177068358,48.59999847,0.205678481,11.39999962,0.177396594
48.5,0.204242933,11.5,0.176948221,48.70000076,0.205712306,11.30000019,0.17728104
48.59999847,0.204319592,11.39999962,0.176847134,48.79999924,0.20574161,11.19999981,0.177161792
48.70000076,0.204325325,11.30000019,0.176762924,48.90000153,0.20571853,11.10000038,0.177108975
48.79999924,0.204376209,11.19999981,0.176630578,49,0.205764104,11,0.177002193
48.90000153,0.204451872,11.10000038,0.176526551,49.09999847,0.205776074,10.89999962,0.176860131
49,0.204386973,11,0.17641285,49.20000076,0.205740267,10.80000019,0.176824395
49.09999847,0.204334582,10.89999962,0.176342417,49.29999924,0.205795669,10.69999981,0.176658995
49.20000076,0.204379081,10.80000019,0.176251165,49.40000153,0.205826403,10.60000038,0.176547099
49.29999924,0.204405501,10.69999981,0.176094354,49.5,0.205826711,10.5,0.176473059
49.40000153,0.204461751,10.60000038,0.175990396,49.59999847,0.205820957,10.39999962,0.176426805
49.5,0.204472944,10.5,0.175910839,49.70000076,0.205808219,10.30000019,0.176346321
49.59999847,0.204443957,10.39999962,0.17582537,49.79999924,0.205825347,10.19999981,0.176244004
49.70000076,0.204463149,10.30000019,0.17574853,49.90000153,0.205851745,10.10000038,0.176154972
49.79999924,0.204485489,10.19999981,0.175689177,50,0.205803634,10,0.176075013
49.90000153,0.204547505,10.10000038,0.175593418,50.09999847,0.205893052,9.899999619,0.176002968
50,0.204485761,10,0.17535934,50.20000076,0.205920579,9.800000191,0.175937031
50.09999847,0.204472306,9.899999619,0.174901206,50.29999924,0.205941722,9.699999809,0.175844616
50.20000076,0.204567618,9.800000191,0.174338798,50.40000153,0.205973003,9.600000381,0.175774269
50.29999924,0.204591011,9.699999809,0.174052783,50.5,0.206022059,9.5,0.175696909
50.40000153,0.204596114,9.600000381,0.173877577,50.59999847,0.205999709,9.399999619,0.175657499
50.5,0.204669957,9.5,0.173660118,50.70000076,0.205958781,9.300000191,0.175522217
50.59999847,0.20467805,9.399999619,0.173559201,50.79999924,0.20599224,9.199999809,0.175421034
50.70000076,0.204662634,9.300000191,0.173479799,50.90000153,0.205969393,9.100000381,0.175323504
50.79999924,0.204700377,9.199999809,0.173351351,51,0.206001506,9,0.17526011
50.90000153,0.204754862,9.100000381,0.173294193,51.09999847,0.206016998,8.899999619,0.175211465
51,0.204748607,9,0.173262295,51.20000076,0.206054882,8.800000191,0.175154878
51.09999847,0.204718476,8.899999619,0.173118584,51.29999924,0.206000183,8.699999809,0.17507269
51.20000076,0.204756752,8.800000191,0.173022555,51.40000153,0.206022602,8.600000381,0.174985553
51.29999924,0.204772822,8.699999809,0.172974572,51.5,0.206141067,8.5,0.174889938
51.40000153,0.204826011,8.600000381,0.172959326,51.59999847,0.206181577,8.399999619,0.174785604
51.5,0.204842642,8.5,0.172877303,51.70000076,0.206193738,8.300000191,0.174690265
51.59999847,0.204851478,8.399999619,0.17278817,51.79999924,0.206175092,8.199999809,0.174627243
51.70000076,0.204861599,8.300000191,0.172705069,51.90000153,0.206171685,8.100000381,0.174538004
51.79999924,0.204867839,8.199999809,0.172637494,52,0.206198758,8,0.174508019
51.90000153,0.204944621,8.100000381,0.172668266,52.09999847,0.206154483,7.900000095,0.174446091
52,0.204892931,8,0.172545696,52.20000076,0.20616069,7.800000191,0.174347505
52.09999847,0.204940181,7.900000095,0.172469349,52.29999924,0.206179183,7.699999809,0.174287298
52.20000076,0.204982954,7.800000191,0.172361524,52.40000153,0.206192721,7.599999905,0.174196547
52.29999924,0.204982755,7.699999809,0.172327186,52.5,0.206252537,7.5,0.174149186
52.40000153,0.204903942,7.599999905,0.172254709,52.59999847,0.206291787,7.400000095,0.174081152
52.5,0.20499145,7.5,0.172191874,52.70000076,0.206327618,7.300000191,0.17401303
52.59999847,0.205015129,7.400000095,0.172080648,52.79999924,0.20630889,7.199999809,0.173961221
52.70000076,0.205005979,7.300000191,0.172048168,52.90000153,0.206323552,7.099999905,0.173937784
52.79999924,0.205052651,7.199999809,0.171955736,53,0.206355181,7,0.173872306
52.90000153,0.205056116,7.099999905,0.171938243,53.09999847,0.206284298,6.900000095,0.173777493
53,0.20507785,7,0.17183987,53.20000076,0.206283855,6.800000191,0.173738044
53.09999847,0.205068094,6.900000095,0.171762153,53.29999924,0.206370555,6.699999809,0.173612346
53.20000076,0.205099662,6.800000191,0.171708434,53.40000153,0.206436037,6.599999905,0.17356048
53.29999924,0.205161952,6.699999809,0.171646973,53.5,0.206432839,6.5,0.173547171
53.40000153,0.205160768,6.599999905,0.171586655,53.59999847,0.206399124,6.400000095,0.173466601
53.5,0.205193755,6.5,0.171538612,53.70000076,0.206432473,6.300000191,0.173411059
53.59999847,0.205237326,6.400000095,0.171464901,53.79999924,0.206381174,6.199999809,0.173372956
53.70000076,0.20527858,6.300000191,0.17146644,53.90000153,0.206377243,6.099999905,0.173304304
53.79999924,0.20524809,6.199999809,0.171398534,54,0.206509326,6,0.17326435
53.90000153,0.205303281,6.099999905,0.17129941,54.09999847,0.206500427,5.900000095,0.173159828
54,0.205160939,6,0.171280431,54.20000076,0.206510173,5.800000191,0.173120832
54.09999847,0.205304744,5.900000095,0.171220961,54.29999924,0.206498615,5.699999809,0.173084388
54.20000076,0.20533129,5.800000191,0.17111573,54.40000153,0.206530231,5.599999905,0.173009422
54.29999924,0.205341087,5.699999809,0.171072745,54.5,0.206552284,5.5,0.1729524
54.40000153,0.205351946,5.599999905,0.171063337,54.59999847,0.206557176,5.400000095,0.172940016
54.5,0.205327142,5.5,0.170991888,54.70000076,0.206544603,5.300000191,0.172886068
54.59999847,0.20531676,5.400000095,0.170877781,54.79999924,0.206544135,5.199999809,0.172825551
54.70000076,0.205355104,5.300000191,0.170831185,54.90000153,0.206578399,5.099999905,0.17276153
54.79999924,0.205377885,5.199999809,0.170859464,55,0.206557308,5,0.172725504
54.90000153,0.205450029,5.099999905,0.170758988,55.09999847,0.206547529,4.900000095,0.172640449
55,0.205494324,5,0.170674859,55.20000076,0.206575583,4.800000191,0.17260552
55.09999847,0.205508737,4.900000095,0.170657039,55.29999924,0.206636491,4.699999809,0.172541634
55.20000076,0.205497764,4.800000191,0.170619369,55.40000153,0.206660034,4.599999905,0.172501148
55.29999924,0.205548713,4.699999809,0.170539603,55.5,0.206641388,4.5,0.1725101
55.40000153,0.205598846,4.599999905,0.170495697,55.59999847,0.206624544,4.400000095,0.172409983
55.5,0.205580346,4.5,0.170468596,55.70000076,0.206673852,4.300000191,0.17235153
55.59999847,0.205543721,4.400000095,0.170391327,55.79999924,0.20668695,4.199999809,0.172344302
55.70000076,0.205520277,4.300000191,0.170408143,55.90000153,0.206724982,4.099999905,0.17225778
55.79999924,0.205528048,4.199999809,0.170333023,56,0.206721457,4,0.17220298
55.90000153,0.205461017,4.099999905,0.170276603,56.09999847,0.206737518,3.900000095,0.172209021
56,0.205494117,4,0.170247845,56.20000076,0.206756369,3.799999952,0.172202591
56.09999847,0.205540043,3.900000095,0.170210206,56.29999924,0.206741876,3.700000048,0.17213543
56.20000076,0.205656404,3.799999952,0.170146888,56.40000153,0.206737801,3.599999905,0.172070813
56.29999924,0.205670263,3.700000048,0.170104536,56.5,0.206742044,3.5,0.172026706
56.40000153,0.205729654,3.599999905,0.170091859,56.59999847,0.206738462,3.400000095,0.171962888
56.5,0.205699118,3.5,0.170015955,56.70000076,0.206847332,3.299999952,0.171920372
56.59999847,0.205707623,3.400000095,0.169949758,56.79999924,0.206849848,3.200000048,0.171899349
56.70000076,0.205752476,3.299999952,0.169939089,56.90000153,0.20687151,3.099999905,0.171848186
56.79999924,0.205652896,3.200000048,0.169917164,57,0.206891373,3,0.171806511
56.90000153,0.205720626,3.099999905,0.16983513,57.09999847,0.206861702,2.900000095,0.171765502
57,0.205841578,3,0.169826773,57.20000076,0.206868438,2.799999952,0.17169446
57.09999847,0.205698641,2.900000095,0.169781658,57.29999924,0.206865209,2.700000048,0.17165489
57.20000076,0.205740548,2.799999952,0.169722611,57.40000153,0.206868506,2.599999905,0.171626322
57.29999924,0.205699629,2.700000048,0.169670401,57.5,0.206892135,2.5,0.171625178
57.40000153,0.205759817,2.599999905,0.169618795,57.59999847,0.206911298,2.400000095,0.171558154
57.5,0.20575965,2.5,0.16959912,57.70000076,0.206935523,2.299999952,0.171525622
57.59999847,0.205725506,2.400000095,0.169565711,57.79999924,0.206951902,2.200000048,0.171484697
57.70000076,0.205840363,2.299999952,0.169544825,57.90000153,0.206965684,2.099999905,0.171472927
57.79999924,0.205834858,2.200000048,0.169500921,58,0.206959259,2,0.171374734
57.90000153,0.2058566,2.099999905,0.169427149,58.09999847,0.206982006,1.899999976,0.171426417
58,0.205852651,2,0.169464865,58.20000076,0.207000411,1.799999952,0.171360531
58.09999847,0.205923936,1.899999976,0.169411801,58.29999924,0.207024478,1.700000048,0.171299357
58.20000076,0.205940475,1.799999952,0.169329301,58.40000153,0.207027381,1.600000024,0.171255362
58.29999924,0.205925246,1.700000048,0.169263452,58.5,0.207012273,1.5,0.171232787
58.40000153,0.205909608,1.600000024,0.169268581,58.59999847,0.2070372,1.399999976,0.171211935
58.5,0.205923248,1.5,0.169225338,58.70000076,0.207042221,1.299999952,0.171183272
58.59999847,0.205896419,1.399999976,0.169213228,58.79999924,0.206992561,1.200000048,0.171105305
58.70000076,0.205964266,1.299999952,0.169186069,58.90000153,0.207028838,1.100000024,0.171100652
58.79999924,0.205964431,1.200000048,0.169101568,59,0.207047094,1,0.171068342
58.90000153,0.205976637,1.100000024,0.169083521,59.09999847,0.207076986,0.899999976,0.171017145
59,0.206023675,1,0.169052018,59.20000076,0.207142831,0.800000012,0.170998726
59.09999847,0.206022294,0.899999976,0.169012735,59.29999924,0.207115052,0.699999988,0.17093883
59.20000076,0.206006124,0.800000012,0.168979716,59.40000153,0.207096828,0.600000024,0.170930573
59.29999924,0.206061926,0.699999988,0.168939332,59.5,0.207160732,0.5,0.170878125
59.40000153,0.206083607,0.600000024,0.168922715,59.59999847,0.207158528,0.400000006,0.170833392
59.5,0.206103374,0.5,0.168897726,59.70000076,0.207145557,0.300000012,0.170829171
59.59999847,0.206091363,0.400000006,0.168888123,,,,
59.70000076,0.20609482,0.300000012,0.168793216,,,,
